"ano","juri","juri_nombre","sexo_codigo","sexo_nombre","edad","poblacion"
2016,"01","TOTAL DEL PAÍS","2","Mujeres","15-19",1732539
2016,"01","TOTAL DEL PAÍS","0","Ambos sexos","20-24",3568580
2016,"01","TOTAL DEL PAÍS","1","Varones","20-24",1800611
2016,"01","TOTAL DEL PAÍS","2","Mujeres","20-24",1767969
2016,"01","TOTAL DEL PAÍS","0","Ambos sexos","25-29",3390781
2016,"01","TOTAL DEL PAÍS","1","Varones","25-29",1695030
2016,"01","TOTAL DEL PAÍS","2","Mujeres","25-29",1695751
2016,"01","TOTAL DEL PAÍS","0","Ambos sexos","30-34",3177008
2016,"01","TOTAL DEL PAÍS","1","Varones","30-34",1578587
2016,"01","TOTAL DEL PAÍS","2","Mujeres","30-34",1598421
2016,"01","TOTAL DEL PAÍS","0","Ambos sexos","35-39",3130524
2016,"01","TOTAL DEL PAÍS","1","Varones","35-39",1547524
2016,"01","TOTAL DEL PAÍS","2","Mujeres","35-39",1583000
2016,"01","TOTAL DEL PAÍS","0","Ambos sexos","40-44",2781388
2016,"01","TOTAL DEL PAÍS","1","Varones","40-44",1366919
2016,"01","TOTAL DEL PAÍS","2","Mujeres","40-44",1414469
2016,"01","TOTAL DEL PAÍS","0","Ambos sexos","45-49",2369213
2016,"01","TOTAL DEL PAÍS","1","Varones","45-49",1156735
2016,"01","TOTAL DEL PAÍS","2","Mujeres","45-49",1212478
2016,"01","TOTAL DEL PAÍS","0","Ambos sexos","50-54",2183741
2016,"01","TOTAL DEL PAÍS","1","Varones","50-54",1057225
2016,"01","TOTAL DEL PAÍS","2","Mujeres","50-54",1126516
2016,"01","TOTAL DEL PAÍS","0","Ambos sexos","55-59",2018007
2016,"01","TOTAL DEL PAÍS","1","Varones","55-59",965405
2016,"01","TOTAL DEL PAÍS","2","Mujeres","55-59",1052602
2016,"01","TOTAL DEL PAÍS","0","Ambos sexos","60-64",1807828
2016,"01","TOTAL DEL PAÍS","1","Varones","60-64",849667
2016,"01","TOTAL DEL PAÍS","2","Mujeres","60-64",958161
2016,"01","TOTAL DEL PAÍS","0","Ambos sexos","65-69",1541040
2016,"01","TOTAL DEL PAÍS","1","Varones","65-69",703822
2016,"01","TOTAL DEL PAÍS","2","Mujeres","65-69",837218
2016,"01","TOTAL DEL PAÍS","0","Ambos sexos","70-74",1194213
2016,"01","TOTAL DEL PAÍS","1","Varones","70-74",521180
2016,"01","TOTAL DEL PAÍS","2","Mujeres","70-74",673033
2016,"01","TOTAL DEL PAÍS","0","Ambos sexos","75-79",872946
2016,"01","TOTAL DEL PAÍS","1","Varones","75-79",353449
2016,"01","TOTAL DEL PAÍS","2","Mujeres","75-79",519497
2016,"01","TOTAL DEL PAÍS","0","Ambos sexos","80-84",598590
2016,"01","TOTAL DEL PAÍS","1","Varones","80-84",218529
2016,"01","TOTAL DEL PAÍS","2","Mujeres","80-84",380061
2016,"01","TOTAL DEL PAÍS","0","Ambos sexos","85-89",347416
2016,"01","TOTAL DEL PAÍS","1","Varones","85-89",109415
2016,"01","TOTAL DEL PAÍS","2","Mujeres","85-89",238001
2016,"01","TOTAL DEL PAÍS","0","Ambos sexos","90-94",148273
2016,"01","TOTAL DEL PAÍS","1","Varones","90-94",39951
2016,"01","TOTAL DEL PAÍS","2","Mujeres","90-94",108322
2016,"01","TOTAL DEL PAÍS","0","Ambos sexos","95-99",38691
2016,"01","TOTAL DEL PAÍS","1","Varones","95-99",8800
2016,"01","TOTAL DEL PAÍS","2","Mujeres","95-99",29891
2016,"01","TOTAL DEL PAÍS","0","Ambos sexos","100 y más",6263
2016,"01","TOTAL DEL PAÍS","1","Varones","100 y más",1112
2016,"01","TOTAL DEL PAÍS","2","Mujeres","100 y más",5151
2017,"01","TOTAL DEL PAÍS","0","Ambos sexos","0-4",3748846
2017,"01","TOTAL DEL PAÍS","1","Varones","0-4",1928846
2017,"01","TOTAL DEL PAÍS","2","Mujeres","0-4",1820000
2017,"01","TOTAL DEL PAÍS","0","Ambos sexos","5-9",3669575
2017,"01","TOTAL DEL PAÍS","1","Varones","5-9",1889493
2017,"01","TOTAL DEL PAÍS","2","Mujeres","5-9",1780082
2017,"01","TOTAL DEL PAÍS","0","Ambos sexos","10-14",3513167
2017,"01","TOTAL DEL PAÍS","1","Varones","10-14",1801584
2017,"01","TOTAL DEL PAÍS","2","Mujeres","10-14",1711583
2017,"01","TOTAL DEL PAÍS","0","Ambos sexos","15-19",3519280
2017,"01","TOTAL DEL PAÍS","1","Varones","15-19",1793078
2017,"01","TOTAL DEL PAÍS","2","Mujeres","15-19",1726202
2017,"01","TOTAL DEL PAÍS","0","Ambos sexos","20-24",3569502
2017,"01","TOTAL DEL PAÍS","1","Varones","20-24",1803625
2017,"01","TOTAL DEL PAÍS","2","Mujeres","20-24",1765877
2017,"01","TOTAL DEL PAÍS","0","Ambos sexos","25-29",3439542
2017,"01","TOTAL DEL PAÍS","1","Varones","25-29",1721706
2017,"01","TOTAL DEL PAÍS","2","Mujeres","25-29",1717836
2017,"01","TOTAL DEL PAÍS","0","Ambos sexos","30-34",3205836
2017,"01","TOTAL DEL PAÍS","1","Varones","30-34",1593874
2017,"01","TOTAL DEL PAÍS","2","Mujeres","30-34",1611962
2017,"01","TOTAL DEL PAÍS","0","Ambos sexos","35-39",3142130
2017,"01","TOTAL DEL PAÍS","1","Varones","35-39",1554318
2017,"01","TOTAL DEL PAÍS","2","Mujeres","35-39",1587812
2017,"01","TOTAL DEL PAÍS","0","Ambos sexos","40-44",2871282
2017,"01","TOTAL DEL PAÍS","1","Varones","40-44",1412178
2017,"01","TOTAL DEL PAÍS","2","Mujeres","40-44",1459104
2017,"01","TOTAL DEL PAÍS","0","Ambos sexos","45-49",2429989
2017,"01","TOTAL DEL PAÍS","1","Varones","45-49",1187120
2017,"01","TOTAL DEL PAÍS","2","Mujeres","45-49",1242869
2017,"01","TOTAL DEL PAÍS","0","Ambos sexos","50-54",2198619
2017,"01","TOTAL DEL PAÍS","1","Varones","50-54",1064970
2017,"01","TOTAL DEL PAÍS","2","Mujeres","50-54",1133649
2017,"01","TOTAL DEL PAÍS","0","Ambos sexos","55-59",2041236
2017,"01","TOTAL DEL PAÍS","1","Varones","55-59",976710
2017,"01","TOTAL DEL PAÍS","2","Mujeres","55-59",1064526
2017,"01","TOTAL DEL PAÍS","0","Ambos sexos","60-64",1832328
2017,"01","TOTAL DEL PAÍS","1","Varones","60-64",861250
2017,"01","TOTAL DEL PAÍS","2","Mujeres","60-64",971078
2017,"01","TOTAL DEL PAÍS","0","Ambos sexos","65-69",1573449
2017,"01","TOTAL DEL PAÍS","1","Varones","65-69",718924
2017,"01","TOTAL DEL PAÍS","2","Mujeres","65-69",854525
2017,"01","TOTAL DEL PAÍS","0","Ambos sexos","70-74",1232878
2017,"01","TOTAL DEL PAÍS","1","Varones","70-74",538648
2017,"01","TOTAL DEL PAÍS","2","Mujeres","70-74",694230
2017,"01","TOTAL DEL PAÍS","0","Ambos sexos","75-79",893988
2017,"01","TOTAL DEL PAÍS","1","Varones","75-79",362996
2017,"01","TOTAL DEL PAÍS","2","Mujeres","75-79",530992
2017,"01","TOTAL DEL PAÍS","0","Ambos sexos","80-84",606633
2017,"01","TOTAL DEL PAÍS","1","Varones","80-84",221851
2017,"01","TOTAL DEL PAÍS","2","Mujeres","80-84",384782
2017,"01","TOTAL DEL PAÍS","0","Ambos sexos","85-89",352861
2017,"01","TOTAL DEL PAÍS","1","Varones","85-89",111904
2017,"01","TOTAL DEL PAÍS","2","Mujeres","85-89",240957
2017,"01","TOTAL DEL PAÍS","0","Ambos sexos","90-94",154738
2017,"01","TOTAL DEL PAÍS","1","Varones","90-94",41676
2017,"01","TOTAL DEL PAÍS","2","Mujeres","90-94",113062
2017,"01","TOTAL DEL PAÍS","0","Ambos sexos","95-99",42057
2017,"01","TOTAL DEL PAÍS","1","Varones","95-99",9634
2017,"01","TOTAL DEL PAÍS","2","Mujeres","95-99",32423
2017,"01","TOTAL DEL PAÍS","0","Ambos sexos","100 y más",6875
2017,"01","TOTAL DEL PAÍS","1","Varones","100 y más",1238
2017,"01","TOTAL DEL PAÍS","2","Mujeres","100 y más",5637
2018,"01","TOTAL DEL PAÍS","0","Ambos sexos","0-4",3738229
2018,"01","TOTAL DEL PAÍS","1","Varones","0-4",1923444
2018,"01","TOTAL DEL PAÍS","2","Mujeres","0-4",1814785
2018,"01","TOTAL DEL PAÍS","0","Ambos sexos","5-9",3711205
2018,"01","TOTAL DEL PAÍS","1","Varones","5-9",1910645
2018,"01","TOTAL DEL PAÍS","2","Mujeres","5-9",1800560
2018,"01","TOTAL DEL PAÍS","0","Ambos sexos","10-14",3524036
2018,"01","TOTAL DEL PAÍS","1","Varones","10-14",1809332
2018,"01","TOTAL DEL PAÍS","2","Mujeres","10-14",1714704
2018,"01","TOTAL DEL PAÍS","0","Ambos sexos","15-19",3513239
2018,"01","TOTAL DEL PAÍS","1","Varones","15-19",1792030
2018,"01","TOTAL DEL PAÍS","2","Mujeres","15-19",1721209
2018,"01","TOTAL DEL PAÍS","0","Ambos sexos","20-24",3561187
2018,"01","TOTAL DEL PAÍS","1","Varones","20-24",1801939
2018,"01","TOTAL DEL PAÍS","2","Mujeres","20-24",1759248
2018,"01","TOTAL DEL PAÍS","0","Ambos sexos","25-29",3484671
2018,"01","TOTAL DEL PAÍS","1","Varones","25-29",1746826
2018,"01","TOTAL DEL PAÍS","2","Mujeres","25-29",1737845
2018,"01","TOTAL DEL PAÍS","0","Ambos sexos","30-34",3243841
2018,"01","TOTAL DEL PAÍS","1","Varones","30-34",1613810
2018,"01","TOTAL DEL PAÍS","2","Mujeres","30-34",1630031
2018,"01","TOTAL DEL PAÍS","0","Ambos sexos","35-39",3142485
2018,"01","TOTAL DEL PAÍS","1","Varones","35-39",1555594
2018,"01","TOTAL DEL PAÍS","2","Mujeres","35-39",1586891
2018,"01","TOTAL DEL PAÍS","0","Ambos sexos","40-44",2955834
2018,"01","TOTAL DEL PAÍS","1","Varones","40-44",1454862
2018,"01","TOTAL DEL PAÍS","2","Mujeres","40-44",1500972
2018,"01","TOTAL DEL PAÍS","0","Ambos sexos","45-49",2500862
2018,"01","TOTAL DEL PAÍS","1","Varones","45-49",1222518
2018,"01","TOTAL DEL PAÍS","2","Mujeres","45-49",1278344
2018,"01","TOTAL DEL PAÍS","0","Ambos sexos","50-54",2216535
2018,"01","TOTAL DEL PAÍS","1","Varones","50-54",1074291
2018,"01","TOTAL DEL PAÍS","2","Mujeres","50-54",1142244
2018,"01","TOTAL DEL PAÍS","0","Ambos sexos","55-59",2063845
2018,"01","TOTAL DEL PAÍS","1","Varones","55-59",987817
2018,"01","TOTAL DEL PAÍS","2","Mujeres","55-59",1076028
2018,"01","TOTAL DEL PAÍS","0","Ambos sexos","60-64",1856108
2018,"01","TOTAL DEL PAÍS","1","Varones","60-64",872557
2018,"01","TOTAL DEL PAÍS","2","Mujeres","60-64",983551
2018,"01","TOTAL DEL PAÍS","0","Ambos sexos","65-69",1603203
2018,"01","TOTAL DEL PAÍS","1","Varones","65-69",732831
2018,"01","TOTAL DEL PAÍS","2","Mujeres","65-69",870372
2018,"01","TOTAL DEL PAÍS","0","Ambos sexos","70-74",1272577
2018,"01","TOTAL DEL PAÍS","1","Varones","70-74",556566
2018,"01","TOTAL DEL PAÍS","2","Mujeres","70-74",716011
2018,"01","TOTAL DEL PAÍS","0","Ambos sexos","75-79",918063
2018,"01","TOTAL DEL PAÍS","1","Varones","75-79",373831
2018,"01","TOTAL DEL PAÍS","2","Mujeres","75-79",544232
2018,"01","TOTAL DEL PAÍS","0","Ambos sexos","80-84",616143
2018,"01","TOTAL DEL PAÍS","1","Varones","80-84",225783
2018,"01","TOTAL DEL PAÍS","2","Mujeres","80-84",390360
2018,"01","TOTAL DEL PAÍS","0","Ambos sexos","85-89",358527
2018,"01","TOTAL DEL PAÍS","1","Varones","85-89",114506
2018,"01","TOTAL DEL PAÍS","2","Mujeres","85-89",244021
2018,"01","TOTAL DEL PAÍS","0","Ambos sexos","90-94",160912
2018,"01","TOTAL DEL PAÍS","1","Varones","90-94",43354
2018,"01","TOTAL DEL PAÍS","2","Mujeres","90-94",117558
2018,"01","TOTAL DEL PAÍS","0","Ambos sexos","95-99",45274
2018,"01","TOTAL DEL PAÍS","1","Varones","95-99",10408
2018,"01","TOTAL DEL PAÍS","2","Mujeres","95-99",34866
2018,"01","TOTAL DEL PAÍS","0","Ambos sexos","100 y más",7726
2018,"01","TOTAL DEL PAÍS","1","Varones","100 y más",1428
2018,"01","TOTAL DEL PAÍS","2","Mujeres","100 y más",6298
2019,"01","TOTAL DEL PAÍS","0","Ambos sexos","0-4",3726162
2019,"01","TOTAL DEL PAÍS","1","Varones","0-4",1917283
2019,"01","TOTAL DEL PAÍS","2","Mujeres","0-4",1808879
2019,"01","TOTAL DEL PAÍS","0","Ambos sexos","5-9",3743931
2019,"01","TOTAL DEL PAÍS","1","Varones","5-9",1926816
2019,"01","TOTAL DEL PAÍS","2","Mujeres","5-9",1817115
2019,"01","TOTAL DEL PAÍS","0","Ambos sexos","10-14",3542513
2019,"01","TOTAL DEL PAÍS","1","Varones","10-14",1821015
2019,"01","TOTAL DEL PAÍS","2","Mujeres","10-14",1721498
2019,"01","TOTAL DEL PAÍS","0","Ambos sexos","15-19",3508965
2019,"01","TOTAL DEL PAÍS","1","Varones","15-19",1791833
2019,"01","TOTAL DEL PAÍS","2","Mujeres","15-19",1717132
2019,"01","TOTAL DEL PAÍS","0","Ambos sexos","20-24",3548389
2019,"01","TOTAL DEL PAÍS","1","Varones","20-24",1797945
2019,"01","TOTAL DEL PAÍS","2","Mujeres","20-24",1750444
2019,"01","TOTAL DEL PAÍS","0","Ambos sexos","25-29",3522333
2019,"01","TOTAL DEL PAÍS","1","Varones","25-29",1768349
2019,"01","TOTAL DEL PAÍS","2","Mujeres","25-29",1753984
2019,"01","TOTAL DEL PAÍS","0","Ambos sexos","30-34",3287553
2019,"01","TOTAL DEL PAÍS","1","Varones","30-34",1636833
2019,"01","TOTAL DEL PAÍS","2","Mujeres","30-34",1650720
2019,"01","TOTAL DEL PAÍS","0","Ambos sexos","35-39",3141871
2019,"01","TOTAL DEL PAÍS","1","Varones","35-39",1556369
2019,"01","TOTAL DEL PAÍS","2","Mujeres","35-39",1585502
2019,"01","TOTAL DEL PAÍS","0","Ambos sexos","40-44",3027334
2019,"01","TOTAL DEL PAÍS","1","Varones","40-44",1491146
2019,"01","TOTAL DEL PAÍS","2","Mujeres","40-44",1536188
2019,"01","TOTAL DEL PAÍS","0","Ambos sexos","45-49",2579461
2019,"01","TOTAL DEL PAÍS","1","Varones","45-49",1261819
2019,"01","TOTAL DEL PAÍS","2","Mujeres","45-49",1317642
2019,"01","TOTAL DEL PAÍS","0","Ambos sexos","50-54",2241959
2019,"01","TOTAL DEL PAÍS","1","Varones","50-54",1087301
2019,"01","TOTAL DEL PAÍS","2","Mujeres","50-54",1154658
2019,"01","TOTAL DEL PAÍS","0","Ambos sexos","55-59",2084864
2019,"01","TOTAL DEL PAÍS","1","Varones","55-59",998296
2019,"01","TOTAL DEL PAÍS","2","Mujeres","55-59",1086568
2019,"01","TOTAL DEL PAÍS","0","Ambos sexos","60-64",1879409
2019,"01","TOTAL DEL PAÍS","1","Varones","60-64",883685
2019,"01","TOTAL DEL PAÍS","2","Mujeres","60-64",995724
2019,"01","TOTAL DEL PAÍS","0","Ambos sexos","65-69",1631170
2019,"01","TOTAL DEL PAÍS","1","Varones","65-69",745973
2019,"01","TOTAL DEL PAÍS","2","Mujeres","65-69",885197
2019,"01","TOTAL DEL PAÍS","0","Ambos sexos","70-74",1311495
2019,"01","TOTAL DEL PAÍS","1","Varones","70-74",574148
2019,"01","TOTAL DEL PAÍS","2","Mujeres","70-74",737347
2019,"01","TOTAL DEL PAÍS","0","Ambos sexos","75-79",945129
2019,"01","TOTAL DEL PAÍS","1","Varones","75-79",385901
2019,"01","TOTAL DEL PAÍS","2","Mujeres","75-79",559228
2019,"01","TOTAL DEL PAÍS","0","Ambos sexos","80-84",627708
2019,"01","TOTAL DEL PAÍS","1","Varones","80-84",230624
2019,"01","TOTAL DEL PAÍS","2","Mujeres","80-84",397084
2019,"01","TOTAL DEL PAÍS","0","Ambos sexos","85-89",364728
2019,"01","TOTAL DEL PAÍS","1","Varones","85-89",117216
2019,"01","TOTAL DEL PAÍS","2","Mujeres","85-89",247512
2019,"01","TOTAL DEL PAÍS","0","Ambos sexos","90-94",166561
2019,"01","TOTAL DEL PAÍS","1","Varones","90-94",44963
2019,"01","TOTAL DEL PAÍS","2","Mujeres","90-94",121598
2019,"01","TOTAL DEL PAÍS","0","Ambos sexos","95-99",48440
2019,"01","TOTAL DEL PAÍS","1","Varones","95-99",11155
2019,"01","TOTAL DEL PAÍS","2","Mujeres","95-99",37285
2019,"01","TOTAL DEL PAÍS","0","Ambos sexos","100 y más",8737
2019,"01","TOTAL DEL PAÍS","1","Varones","100 y más",1662
2019,"01","TOTAL DEL PAÍS","2","Mujeres","100 y más",7075
2020,"01","TOTAL DEL PAÍS","0","Ambos sexos","0-4",3712989
2020,"01","TOTAL DEL PAÍS","1","Varones","0-4",1910563
2020,"01","TOTAL DEL PAÍS","2","Mujeres","0-4",1802426
2020,"01","TOTAL DEL PAÍS","0","Ambos sexos","5-9",3763405
2020,"01","TOTAL DEL PAÍS","1","Varones","5-9",1935823
2020,"01","TOTAL DEL PAÍS","2","Mujeres","5-9",1827582
2020,"01","TOTAL DEL PAÍS","0","Ambos sexos","10-14",3571271
2020,"01","TOTAL DEL PAÍS","1","Varones","10-14",1837895
2020,"01","TOTAL DEL PAÍS","2","Mujeres","10-14",1733376
2020,"01","TOTAL DEL PAÍS","0","Ambos sexos","15-19",3506525
2020,"01","TOTAL DEL PAÍS","1","Varones","15-19",1792617
2020,"01","TOTAL DEL PAÍS","2","Mujeres","15-19",1713908
2020,"01","TOTAL DEL PAÍS","0","Ambos sexos","20-24",3534762
2020,"01","TOTAL DEL PAÍS","1","Varones","20-24",1793445
2020,"01","TOTAL DEL PAÍS","2","Mujeres","20-24",1741317
2020,"01","TOTAL DEL PAÍS","0","Ambos sexos","25-29",3549243
2020,"01","TOTAL DEL PAÍS","1","Varones","25-29",1784486
2020,"01","TOTAL DEL PAÍS","2","Mujeres","25-29",1764757
2020,"01","TOTAL DEL PAÍS","0","Ambos sexos","30-34",3334543
2020,"01","TOTAL DEL PAÍS","1","Varones","30-34",1661873
2020,"01","TOTAL DEL PAÍS","2","Mujeres","30-34",1672670
2020,"01","TOTAL DEL PAÍS","0","Ambos sexos","35-39",3148120
2020,"01","TOTAL DEL PAÍS","1","Varones","35-39",1560497
2020,"01","TOTAL DEL PAÍS","2","Mujeres","35-39",1587623
2020,"01","TOTAL DEL PAÍS","0","Ambos sexos","40-44",3080074
2020,"01","TOTAL DEL PAÍS","1","Varones","40-44",1518223
2020,"01","TOTAL DEL PAÍS","2","Mujeres","40-44",1561851
2020,"01","TOTAL DEL PAÍS","0","Ambos sexos","45-49",2663552
2020,"01","TOTAL DEL PAÍS","1","Varones","45-49",1303929
2020,"01","TOTAL DEL PAÍS","2","Mujeres","45-49",1359623
2020,"01","TOTAL DEL PAÍS","0","Ambos sexos","50-54",2278318
2020,"01","TOTAL DEL PAÍS","1","Varones","50-54",1105664
2020,"01","TOTAL DEL PAÍS","2","Mujeres","50-54",1172654
2020,"01","TOTAL DEL PAÍS","0","Ambos sexos","55-59",2103579
2020,"01","TOTAL DEL PAÍS","1","Varones","55-59",1007802
2020,"01","TOTAL DEL PAÍS","2","Mujeres","55-59",1095777
2020,"01","TOTAL DEL PAÍS","0","Ambos sexos","60-64",1902660
2020,"01","TOTAL DEL PAÍS","1","Varones","60-64",894882
2020,"01","TOTAL DEL PAÍS","2","Mujeres","60-64",1007778
2020,"01","TOTAL DEL PAÍS","0","Ambos sexos","65-69",1657878
2020,"01","TOTAL DEL PAÍS","1","Varones","65-69",758547
2020,"01","TOTAL DEL PAÍS","2","Mujeres","65-69",899331
2020,"01","TOTAL DEL PAÍS","0","Ambos sexos","70-74",1348279
2020,"01","TOTAL DEL PAÍS","1","Varones","70-74",590824
2020,"01","TOTAL DEL PAÍS","2","Mujeres","70-74",757455
2020,"01","TOTAL DEL PAÍS","0","Ambos sexos","75-79",975114
2020,"01","TOTAL DEL PAÍS","1","Varones","75-79",399139
2020,"01","TOTAL DEL PAÍS","2","Mujeres","75-79",575975
2020,"01","TOTAL DEL PAÍS","0","Ambos sexos","80-84",641693
2020,"01","TOTAL DEL PAÍS","1","Varones","80-84",236567
2020,"01","TOTAL DEL PAÍS","2","Mujeres","80-84",405126
2020,"01","TOTAL DEL PAÍS","0","Ambos sexos","85-89",371583
2020,"01","TOTAL DEL PAÍS","1","Varones","85-89",119991
2020,"01","TOTAL DEL PAÍS","2","Mujeres","85-89",251592
2020,"01","TOTAL DEL PAÍS","0","Ambos sexos","90-94",171698
2020,"01","TOTAL DEL PAÍS","1","Varones","90-94",46560
2020,"01","TOTAL DEL PAÍS","2","Mujeres","90-94",125138
2020,"01","TOTAL DEL PAÍS","0","Ambos sexos","95-99",51644
2020,"01","TOTAL DEL PAÍS","1","Varones","95-99",11906
2020,"01","TOTAL DEL PAÍS","2","Mujeres","95-99",39738
2020,"01","TOTAL DEL PAÍS","0","Ambos sexos","100 y más",9833
2020,"01","TOTAL DEL PAÍS","1","Varones","100 y más",1899
2020,"01","TOTAL DEL PAÍS","2","Mujeres","100 y más",7934
2021,"01","TOTAL DEL PAÍS","0","Ambos sexos","0-4",3698813
2021,"01","TOTAL DEL PAÍS","1","Varones","0-4",1903318
2021,"01","TOTAL DEL PAÍS","2","Mujeres","0-4",1795495
2021,"01","TOTAL DEL PAÍS","0","Ambos sexos","5-9",3756437
2021,"01","TOTAL DEL PAÍS","1","Varones","5-9",1932305
2021,"01","TOTAL DEL PAÍS","2","Mujeres","5-9",1824132
2021,"01","TOTAL DEL PAÍS","0","Ambos sexos","10-14",3622606
2021,"01","TOTAL DEL PAÍS","1","Varones","10-14",1864856
2021,"01","TOTAL DEL PAÍS","2","Mujeres","10-14",1757750
2021,"01","TOTAL DEL PAÍS","0","Ambos sexos","15-19",3506737
2021,"01","TOTAL DEL PAÍS","1","Varones","15-19",1794858
2021,"01","TOTAL DEL PAÍS","2","Mujeres","15-19",1711879
2021,"01","TOTAL DEL PAÍS","0","Ambos sexos","20-24",3523049
2021,"01","TOTAL DEL PAÍS","1","Varones","20-24",1789776
2021,"01","TOTAL DEL PAÍS","2","Mujeres","20-24",1733273
2021,"01","TOTAL DEL PAÍS","0","Ambos sexos","25-29",3562951
2021,"01","TOTAL DEL PAÍS","1","Varones","25-29",1794010
2021,"01","TOTAL DEL PAÍS","2","Mujeres","25-29",1768941
2021,"01","TOTAL DEL PAÍS","0","Ambos sexos","30-34",3383352
2021,"01","TOTAL DEL PAÍS","1","Varones","30-34",1688207
2021,"01","TOTAL DEL PAÍS","2","Mujeres","30-34",1695145
2021,"01","TOTAL DEL PAÍS","0","Ambos sexos","35-39",3165656
2021,"01","TOTAL DEL PAÍS","1","Varones","35-39",1570184
2021,"01","TOTAL DEL PAÍS","2","Mujeres","35-39",1595472
2021,"01","TOTAL DEL PAÍS","0","Ambos sexos","40-44",3110884
2021,"01","TOTAL DEL PAÍS","1","Varones","40-44",1534504
2021,"01","TOTAL DEL PAÍS","2","Mujeres","40-44",1576380
2021,"01","TOTAL DEL PAÍS","0","Ambos sexos","45-49",2751947
2021,"01","TOTAL DEL PAÍS","1","Varones","45-49",1348259
2021,"01","TOTAL DEL PAÍS","2","Mujeres","45-49",1403688
2021,"01","TOTAL DEL PAÍS","0","Ambos sexos","50-54",2327037
2021,"01","TOTAL DEL PAÍS","1","Varones","50-54",1130091
2021,"01","TOTAL DEL PAÍS","2","Mujeres","50-54",1196946
2021,"01","TOTAL DEL PAÍS","0","Ambos sexos","55-59",2119884
2021,"01","TOTAL DEL PAÍS","1","Varones","55-59",1016281
2021,"01","TOTAL DEL PAÍS","2","Mujeres","55-59",1103603
2021,"01","TOTAL DEL PAÍS","0","Ambos sexos","60-64",1926122
2021,"01","TOTAL DEL PAÍS","1","Varones","60-64",906232
2021,"01","TOTAL DEL PAÍS","2","Mujeres","60-64",1019890
2021,"01","TOTAL DEL PAÍS","0","Ambos sexos","65-69",1683583
2021,"01","TOTAL DEL PAÍS","1","Varones","65-69",770680
2021,"01","TOTAL DEL PAÍS","2","Mujeres","65-69",912903
2021,"01","TOTAL DEL PAÍS","0","Ambos sexos","70-74",1382220
2021,"01","TOTAL DEL PAÍS","1","Varones","70-74",606352
2021,"01","TOTAL DEL PAÍS","2","Mujeres","70-74",775868
2021,"01","TOTAL DEL PAÍS","0","Ambos sexos","75-79",1007914
2021,"01","TOTAL DEL PAÍS","1","Varones","75-79",413472
2021,"01","TOTAL DEL PAÍS","2","Mujeres","75-79",594442
2021,"01","TOTAL DEL PAÍS","0","Ambos sexos","80-84",658156
2021,"01","TOTAL DEL PAÍS","1","Varones","80-84",243602
2021,"01","TOTAL DEL PAÍS","2","Mujeres","80-84",414554
2021,"01","TOTAL DEL PAÍS","0","Ambos sexos","85-89",378990
2021,"01","TOTAL DEL PAÍS","1","Varones","85-89",122829
2021,"01","TOTAL DEL PAÍS","2","Mujeres","85-89",256161
2021,"01","TOTAL DEL PAÍS","0","Ambos sexos","90-94",176477
2021,"01","TOTAL DEL PAÍS","1","Varones","90-94",48175
2021,"01","TOTAL DEL PAÍS","2","Mujeres","90-94",128302
2021,"01","TOTAL DEL PAÍS","0","Ambos sexos","95-99",54956
2021,"01","TOTAL DEL PAÍS","1","Varones","95-99",12686
2021,"01","TOTAL DEL PAÍS","2","Mujeres","95-99",42270
2021,"01","TOTAL DEL PAÍS","0","Ambos sexos","100 y más",10976
2021,"01","TOTAL DEL PAÍS","1","Varones","100 y más",2141
2021,"01","TOTAL DEL PAÍS","2","Mujeres","100 y más",8835
2022,"01","TOTAL DEL PAÍS","0","Ambos sexos","0-4",3683779
2022,"01","TOTAL DEL PAÍS","1","Varones","0-4",1895625
2022,"01","TOTAL DEL PAÍS","2","Mujeres","0-4",1788154
2022,"01","TOTAL DEL PAÍS","0","Ambos sexos","5-9",3747610
2022,"01","TOTAL DEL PAÍS","1","Varones","5-9",1927829
2022,"01","TOTAL DEL PAÍS","2","Mujeres","5-9",1819781
2022,"01","TOTAL DEL PAÍS","0","Ambos sexos","10-14",3670556
2022,"01","TOTAL DEL PAÍS","1","Varones","10-14",1889665
2022,"01","TOTAL DEL PAÍS","2","Mujeres","10-14",1780891
